USC00114823        6025R
USC00114837        6717R
USC00114957        4902R
USC00114991        4953Q
USC00115079        5708R
USC00115097        6607Q
USC00115113        5639Q
USC00115326        6908R
USC00115342        5121R
USC00115372        6466R
USC00115413        5839R
USC00115430        5313R
USC00115493        7027R
USC00115515        4833R
USC00115712        6194S
USC00115768        5881S
USC00115772        6348R
USC00115825        6156R
USC00115833        6467S
USC00115841        5597S
USC00115888        4712S
USC00115901        6783R
USC00115943        5119S
USC00115950        5505R
USC00115961        6911R
USC00116011        4890S
USC00116025        5371Q
USC00116080        6091R
USC00116157        5062R
USC00116159        5593R
USC00116200        6193R
USC00116383        4128R
USC00116446        5137S
USC00116526        6120S
USC00116558        4929R
USC00116579        5441R
USC00116610        5614S
USC00116616        6326S
USC00116661        7124R
USC00116663        6293R
USC00116738        5559R
USC00116753        6383S
USC00116819        6064S
USC00116837        5541R
USC00116897        6543R
USC00116910        6132S
USC00116970        5856Q
USC00116998        6230R
USC00117004        6152S
USC00117077        5417R
USC00117126        5438R
USC00117187        4622Q
USC00117345        5146Q
USC00117354        6968S
USC00117391        5879R
USC00117457        6220R
USC00117487        4619R
USC00117551        5716R
USC00117590        6120Q
USC00117636        5063C
USC00117876        5420R
USC00117952        5915Q
USC00118020        4396S
USC00118147        4873S
USC00118186        5497Q
USC00118293        6951S
USC00118324        6921R
USC00118389        5736R
USC00118684        5768S
USC00118740        5869S
USC00118781        5253S
USC00118860        5061S
USC00118916        6615S
USC00119002        4675R
USC00119021        6222S
USC00119029        6708R
USC00119221        6633S
USC00119241        5584S
USC00119331        5516R
USC00119354        5309S
USC00120177        5704S
USC00120200        6826S
USC00120331        6034R
USC00120676        6021S
USC00120784        5285S
USC00120830        6184S
USC00120852        4402R
USC00120858        6393R
USC00121030        5347S
USC00121229        6251R
USC00121303        5793R
USC00121417        6105Q
USC00121425        4701R
USC00121739        6476S
USC00121747        5273S
USC00121869        4668R
USC00121873        6233R
USC00122096        6156Q
USC00122149        5847S
USC00122309        5003S
USC00122638        5986S
USC00122660        4679R
USC00122731        3736R
USC00122825        6099C
USC00123078        6285Q
USC00123082        5854S
USC00123091        5722Q
USC00123104        5185S
USC00123206        6346Q
USC00123207        6256R
USC00123418        6189S
USC00123513        5920S
USC00123527        5764S
USC00123547        5333C
USC00123777        5961R
USC00124008        6299R
USC00124181        6140S
USC00124244        6266R
USC00124272        5776S
USC00124356        5954R
USC00124527        6024R
USC00124550        6293R
USC00124657        5922Q
USC00124662        6231S
USC00124711        5612Q
USC00124715        5939S
USC00124730        6595R
USC00124782        6622R
USC00124837        6185S
USC00124977        5480Q
USC00125117        6130R
USC00125174        6425C
USC00125237        4642S
USC00125337        6020S
USC00125407        5804S
USC00125658        5816R
USC00126001        4374S
USC00126164        6007S
USC00126304        5690R
USC00126400        6142Q
USC00126420        6219Q
USC00126435        4835R
USC00126506        5869R
USC00126580        5357S
USC00126705        5197S
USC00126830        5668R
USC00126872        5209R
USC00126989        6466R
USC00127069        6144R
USC00127102        6504R
USC00127125        4908S
USC00127298        6216S
USC00127370        5697S
USC00127482        6319R
USC00127522        5283S
USC00127646        5737C
USC00127724        4307S
USC00127755        4736S
USC00127875        5065R
USC00127935        5357S
USC00127959        5336R
USC00127999        5552R
USC00128036        5368S
USC00128290        5610S
USC00128442        4599Q
USC00128698        4148S
USC00128723        5182R
USC00128784        6156R
USC00128967        4196Q
USC00128992        6400Q
USC00128999        6116R
USC00129080        4594R
USC00129112        4812Q
USC00129113        5024S
USC00129138        6225R
USC00129222        6672S
USC00129240        6265S
USC00129253        4506R
USC00129430        6039C
USC00129511        6219R
USC00129557        5577S
USC00129670        6284S
USC00129678        6048S
USC00129724        6258Q
USC00129905        6113R
USC00130112        6375S
USC00130133        7764R
USC00130149        6383R
USC00130157        7362S
USC00130200        6554S
USC00130203        6961R
USC00130213        7185S
USC00130241        6587S
USC00130364        6772S
USC00130385        7078S
USC00130536        6504S
USC00130576        6364S
USC00130600        7046S
USC00130608        6849S
USC00130753        6169S
USC00130807        7048S
USC00130923        7836S
USC00131060        6057S
USC00131233        7087C
USC00131257        7179S
USC00131277        6993S
USC00131319        6304C
USC00131354        6176R
USC00131394        6696S
USC00131402        7350S
USC00131442        7345S
USC00131533        6606R
USC00131541        7361R
USC00131635        6203C
USC00131705        7323Q
USC00131710        7086S
USC00131731        6505S
USC00131833        6533R
USC00131954        8121C
USC00131962        6681S
USC00132110        7125S
USC00132171        6681S
USC00132209        6456R
USC00132299        5959Q
USC00132364        6782S
USC00132573        7290S
USC00132603        7409S
USC00132689        7800S
USC00132724        7859S
USC00132789        5828C
USC00132864        7622S
USC00132977        7740S
USC00132999        7297S
USC00133007        5588C
USC00133288        6375Q
USC00133290        6272S
USC00133438        6153S
USC00133473        7132C
USC00133487        7295C
USC00133509        6898S
USC00133517        6717S
USC00133584        7468S
USC00133632        6880R
USC00133718        7435S
USC00133909        7159Q
USC00133980        7477R
USC00133985        7140R
USC00134038        7185R
USC00134049        7371S
USC00134063        6527S
USC00134101        6050S
USC00134142        7355S
USC00134228        6884S
USC00134381        5723S
USC00134389        5851S
USC00134502        6376S
USC00134561        7412C
USC00134585        6193S
USC00134705        6213S
USC00134735        7322S
USC00134758        6506S
USC00134874        7003Q
USC00134894        6733S
USC00134963        6872Q
USC00135086        7452S
USC00135123        7087S
USC00135131        7271S
USC00135198        7109S
USC00135230        7789S
USC00135493        7874S
USC00135769        6498S
USC00135796        5845S
USC00135837        5930S
USC00135844        6134R
USC00135952        7860S
USC00135992        6887S
USC00136103        8055S
USC00136151        6585R
USC00136199        7484Q
USC00136200        7508R
USC00136243        6864S
USC00136305        7731S
USC00136316        6516R
USC00136327        6623S
USC00136566        6921C
USC00136719        7371S
USC00136766        6997R
USC00136800        7028S
USC00136910        6245R
USC00136940        6308S
USC00137147        7746S
USC00137161        7308S
USC00137312        7480S
USC00137386        7834S
USC00137594        8123S
USC00137613        6077S
USC00137664        8002S
USC00137669        6102S
USC00137678        6570S
USC00137700        6955C
USC00137726        7404S
USC00137844        7630S
USC00137859        7524R
USC00137892        7514Q
USC00137979        7272S
USC00138026        7964R
USC00138266        6653S
USC00138296        7124S
USC00138339        7514R
USC00138568        6703S
USC00138688        6553S
USC00138755        7662R
USC00138806        7288S
USC00139067        6893S
USC00139132        6709R
USC00140010        4724S
USC00140200        5769Q
USC00140201        5658R
USC00140365        4858S
USC00140405        5382S
USC00140439        5890S
USC00140682        5623S
USC00140693        5417R
USC00140800        4735R
USC00140810        4450Q
USC00140865        5464R
USC00140957        5309Q
USC00141029        6237R
USC00141068        5459R
USC00141179        5973Q
USC00141351        5252S
USC00141383        5471S
USC00141408        5914R
USC00141428        4529R
USC00141522        5140S
USC00141559        5420S
USC00141612        5259S
USC00141673        4383Q
USC00141699        5943S
USC00141704        4176S
USC00141740        4328S
USC00141761        5709Q
USC00141858        5055S
USC00141867        5273S
USC00141874        5893Q
USC00142401        4809R
USC00142430        4348R
USC00142432        4617S
USC00142459        5445R
USC00142548        5180S
USC00142602        5628R
USC00142622        4999R
USC00142686        4637R
USC00142773        5028S
USC00142835        4575S
USC00142894        4690R
USC00142980        5358S
USC00143008        4947R
USC00143074        4533S
USC00143100        5523R
USC00143156        6321Q
USC00143218        4556S
USC00143223        5118Q
USC00143239        5180R
USC00143527        5394S
USC00143545        4650R
USC00143554        5420S
USC00143594        5323S
USC00143634        5678Q
USC00143665        5692R
USC00143686        5006R
USC00143759        5742R
USC00143810        5421R
USC00143822        4692S
USC00143837        5944S
USC00143847        4533S
USC00143855        4853R
USC00143867        4796R
USC00143929        5077R
USC00143930        5071S
USC00143954        4337S
USC00143984        4835S
USC00144087        5382R
USC00144104        5069R
USC00144114        4929R
USC00144178        5276S
USC00144313        4844R
USC00144333        4887R
USC00144357        5887R
USC00144464        5115S
USC00144530        5041R
USC00144559        5239R
USC00144588        5061R
USC00144665        5737R
USC00144695        4691S
USC00144712        5536R
USC00144857        5838S
USC00144972        5156S
USC00144982        5940R
USC00145039        5117S
USC00145063        5585S
USC00145127        5906R
USC00145152        5100R
USC00145171        4715R
USC00145173        4273R
USC00145210        5064R
USC00145306        5236S
USC00145363        5221R
USC00145421        5190R
USC00145528        5091S
USC00145536        4701S
USC00145692        5433R
