"","station","htdd","hdd","qual","lat","long"
"5205","USC00500657","6995R",6995,"R",55.38,-131.4683
"5206","USC00500707","10272R",10272,"R",61.5633,-149.1542
"5207","USC00500788","9527S",9527,"S",60.8142,-152.297
"5208","USC00501240","9608S",9608,"S",61.0183,-147.5147
"5209","USC00501243","13972R",13972,"R",63.3953,-148.895
"5210","USC00501466","15624R",15624,"R",65.5667,-144.7653
"5211","USC00501492","17073R",17073,"R",67.5111,-148.4925
"5212","USC00501684","16413R",16413,"R",64.0917,-141.9211
"5213","USC00501926","12193R",12193,"R",62.8256,-149.9061
"5214","USC00502019","13830R",13830,"R",64.05,-145.5167
"5215","USC00502107","13372S",13372,"S",64.8603,-147.8483
"5216","USC00502112","12729S",12729,"S",64.925,-147.8803
"5217","USC00502144","9338R",9338,"R",60.3925,-149.6661
"5218","USC00502149","10517S",10517,"S",60.4875,-149.968
"5219","USC00502173","8156R",8156,"R",60.5561,-145.7531
"5220","USC00502227","6883R",6883,"R",55.4772,-133.1408
"5221","USC00502339","13945R",13945,"R",64.1172,-145.7511
"5222","USC00502350","13799R",13799,"R",64.0839,-145.6136
"5223","USC00502352","13801R",13801,"R",63.9647,-145.105
"5224","USC00502457","11216R",11216,"R",59.05,-158.5167
"5225","USC00502568","14056R",14056,"R",63.6772,-144.6011
"5226","USC00502587","8781S",8781,"S",53.895,-166.5433
"5227","USC00502656","10554R",10554,"R",61.2967,-149.44
"5228","USC00502707","13639S",13639,"S",64.6667,-147.1
"5229","USC00502785","8029R",8029,"R",58.1919,-136.3436
"5230","USC00502871","14302R",14302,"R",64.9111,-147.9242
"5231","USC00502965","14116R",14116,"R",64.8172,-147.8739
"5232","USC00502970","13287R",13287,"R",64.8342,-147.7911
"5233","USC00503009","13076R",13076,"R",62.5422,-153.6206
"5234","USC00503163","10716R",10716,"R",61.2272,-149.6503
"5235","USC00503198","7855R",7855,"R",58.25,-134.9
"5236","USC00503212","14227R",14227,"R",64.7408,-156.8756
"5237","USC00503275","13459R",13459,"R",64.9767,-147.5211
"5238","USC00503294","8638R",8638,"R",58.4561,-135.8692
"5239","USC00503299","11271S",11271,"S",61.1,-149.6936
"5240","USC00503304","13826R",13826,"R",62.1086,-145.5328
"5241","USC00503502","8951R",8951,"R",59.2381,-135.4494
"5242","USC00503504","10000R",10000,"R",59.4503,-136.3614
"5243","USC00503573","11225R",11225,"R",61.9872,-152.0758
"5244","USC00503585","12867R",12867,"R",63.8717,-149.0169
"5245","USC00503672","10208S",10208,"S",59.7444,-151.5514
"5246","USC00503682","9900R",9900,"R",59.7161,-151.3256
"5247","USC00503695","7980R",7980,"R",58.1072,-135.4278
"5248","USC00503720","10346R",10346,"R",60.8983,-149.6286
"5249","USC00503933","10400R",10400,"R",59.555,-154.4983
"5250","USC00504094","7842R",7842,"R",58.2989,-134.4111
"5251","USC00504425","11065R",11065,"R",60.3667,-151.3833
"5252","USC00504550","10704R",10704,"R",60.6692,-151.3228
"5253","USC00504621","12699R",12699,"R",64.9156,-148.2711
"5254","USC00504812","8848S",8848,"S",58.1914,-152.3722
"5255","USC00505051","15944R",15944,"R",67.25,-162.8
"5256","USC00505136","18895S",18895,"S",70.3167,-149.5833
"5257","USC00505397","14223R",14223,"R",62.4528,-146.6789
"5258","USC00505464","10896R",10896,"R",61.6294,-149.0297
"5259","USC00505519","7708S",7708,"S",56.3936,-134.6625
"5260","USC00505604","9388S",9388,"S",60.5181,-148.093
"5261","USC00505733","10443S",10443,"S",61.5664,-149.2542
"5262","USC00505757","13076R",13076,"R",61.4181,-142.9961
"5263","USC00505778","13560R",13560,"R",63.7175,-148.9692
"5264","USC00505880","14070R",14070,"R",65.2222,-147.1667
"5265","USC00505883","10744R",10744,"R",61.4253,-149.4075
"5266","USC00505894","10260R",10260,"R",60.5028,-149.4264
"5267","USC00506147","14364S",14364,"S",62.3978,-142.9967
"5268","USC00506581","13943S",13943,"S",64.7581,-147.3253
"5269","USC00506777","13058R",13058,"R",61.8,-144.9833
"5270","USC00506853","9068R",9068,"R",57.9256,-152.5011
"5271","USC00506870","9534R",9534,"R",61.5889,-149.0992
"5272","USC00507097","14266R",14266,"R",63.0322,-145.4983
"5273","USC00507141","8220R",8220,"R",57.9578,-136.2214
"5274","USC00507352","10703R",10703,"R",61.5333,-149.0833
"5275","USC00507444","10572R",10572,"R",61.4169,-150.0819
"5276","USC00507513","14811R",14811,"R",62.6211,-141.0061
"5277","USC00507557","7240R",7240,"R",56.2472,-134.6447
"5278","USC00507570","10537S",10537,"S",60.2036,-154.3164
"5279","USC00507738","8710R",8710,"R",60.0503,-148.0672
"5280","USC00507780","19318R",19318,"R",70.25,-148.3333
"5281","USC00507783","12820R",12820,"R",62.0911,-152.735
"5282","USC00508140","13823R",13823,"R",64.4942,-146.9767
"5283","USC00508183","8702R",8702,"R",55.3167,-160.5167
"5284","USC00508375","10597R",10597,"R",60.1883,-149.6275
"5285","USC00508377","10251R",10251,"R",60.3539,-149.3483
"5286","USC00508470","13075R",13075,"R",61.5175,-144.1914
"5287","USC00508547","13820R",13820,"R",62.7089,-143.9808
"5288","USC00508594","15687R",15687,"R",62.0303,-146.6931
"5289","USC00508625","14500R",14500,"R",62.5333,-145.5167
"5290","USC00508915","10591S",10591,"S",61.7139,-148.9089
"5291","USC00508945","13416R",13416,"R",61.8167,-147.55
"5292","USC00509313","14602S",14602,"S",63.3519,-143.0422
"5293","USC00509385","13718R",13718,"R",61.6511,-145.1703
"5294","USC00509460","9588R",9588,"R",59.4356,-151.4136
"5295","USC00509489","12987R",12987,"R",64.8656,-146.9542
"5296","USC00509641","13306S",13306,"S",64.8569,-147.8611
"5297","USC00509759","10101R",10101,"R",61.5333,-149.4333
"5298","USC00509790","11763S",11763,"S",61.7067,-149.9978
"5299","USC00509829","8702R",8702,"R",60.7764,-148.6858
"5300","USC00509861","11739R",11739,"R",61.7481,-150.0542
"5301","USC00509869","15693R",15693,"R",67.4192,-150.1069
"5302","USC00509919","7458S",7458,"S",56.4733,-132.3875
"5303","USC00511004","3932C",3932,"C",20.7603,-156.2469
"5304","USC00511125","1R",1,"R",20.7947,-156.0153
"5305","USC00511303","1323S",1323,"S",19.43,-155.2567
"5306","USC00511918","1S",1,"S",21.3153,-157.9992
"5307","USC00512679","166R",166,"R",20.8906,-156.2128
"5308","USC00513099","2218R",2218,"R",22.1297,-159.6586
"5309","USC00513113","1R",1,"R",21.4167,-157.8167
"5310","USC00513117","0R",0,"R",21.4233,-157.8014
"5311","USC00513911","0R",0,"R",19.7281,-156.0589
"5312","USC00514459","12R",12,"R",19.9697,-155.2364
"5313","USC00514500","2R",2,"R",21.6792,-157.9453
"5314","USC00515000","666S",666,"S",20.7583,-156.3211
"5315","USC00515004","848S",848,"S",20.7008,-156.3561
"5316","USC00515011","3694R",3694,"R",19.5494,-155.3011
"5317","USC00515177","0R",0,"R",20.8789,-156.6742
"5318","USC00515275","10R",10,"R",20.7894,-156.9486
"5319","USC00516128","4S",4,"S",21.3331,-157.8025
"5320","USC00516198","6902R",6902,"R",19.5361,-155.5767
"5321","USC00516588","1R",1,"R",19.0647,-155.5886
"5322","USC00517000","0R",0,"R",20.6617,-156.0442
"5323","USC00517131","1R",1,"R",20.0167,-155.2833
"5324","USC00517166","42S",42,"S",19.2706,-155.8747
"5325","USC00518165","2R",2,"R",22.2181,-159.4828
"5326","USC00518422","1S",1,"S",20.0256,-155.8219
"5327","USC00518500","25R",25,"R",21.3814,-158.1197
"5328","USC00518652","129R",129,"R",19.1047,-155.7867
"5329","USC00518838","12R",12,"R",21.4992,-158.0108
"5330","USC00519523","1S",1,"S",21.3356,-157.7114
"5331","USC00519603","6R",6,"R",21.6369,-158.0536
"5332","USC00519629","1R",1,"R",21.9592,-159.6758
"5333","USW00003013","5559R",5559,"R",38.07,-102.6881
"5334","USW00003016","6624R",6624,"R",39.5264,-107.7264
"5335","USW00003017","6059R",6059,"R",39.8328,-104.6575
"5336","USW00003024","3767R",3767,"R",35.695,-101.395
"5337","USW00003026","6120R",6120,"R",39.2447,-102.2842
"5338","USW00003027","5925R",5925,"R",35.0028,-105.6628
"5339","USW00003028","5282R",5282,"R",37.2833,-102.6139
"5340","USW00003030","4459R",4459,"R",36.6817,-101.5053
"5341","USW00003031","2484R",2484,"R",31.9206,-102.3867
"5342","USW00003032","1819R",1819,"R",30.0481,-102.2131
"5343","USW00003102","1537R",1537,"R",34.0561,-117.6003
"5344","USW00003103","6943R",6943,"R",35.1442,-111.6664
"5345","USW00003104","1182S",1182,"S",33.6267,-116.1594
"5346","USW00003122","1481R",1481,"R",33.8017,-118.3411
"5347","USW00003125","880S",880,"S",32.8356,-114.3942
"5348","USW00003131","1542R",1542,"R",32.8158,-117.1394
"5349","USW00003144","1029R",1029,"R",32.8342,-115.5786
"5350","USW00003145","687R",687,"R",32.65,-114.6167
"5351","USW00003154","1806R",1806,"R",33.3,-117.35
"5352","USW00003159","2936R",2936,"R",34.7411,-118.2117
"5353","USW00003160","2996R",2996,"R",36.6206,-116.0278
"5354","USW00003162","3948R",3948,"R",36.9261,-111.4478
"5355","USW00003164","2984S",2984,"S",32.6233,-116.4728
"5356","USW00003166","1225R",1225,"R",33.8719,-117.9789
"5357","USW00003167","1132R",1132,"R",33.9228,-118.3342
"5358","USW00003170","7376R",7376,"R",39.6014,-116.0056
"5359","USW00003171","1447R",1447,"R",33.9519,-117.4386
"5360","USW00003177","1666R",1666,"R",33.1281,-117.2794
"5361","USW00003178","1736R",1736,"R",32.5722,-116.9794
"5362","USW00003179","1831R",1831,"R",33.9753,-117.6361
"5363","USW00003184","1290R",1290,"R",33.6883,-112.0817
"5364","USW00003195","7206R",7206,"R",35.9461,-112.1547
"5365","USW00003196","2146R",2146,"R",31.4208,-110.8458
"5366","USW00003802","5242R",5242,"R",39.2956,-80.2289
"5367","USW00003804","4972R",4972,"R",39.345,-81.4392
"5368","USW00003809","3643R",3643,"R",36.0003,-89.41
"5369","USW00003810","3620S",3620,"S",35.7425,-81.3819
"5370","USW00003811","3574S",3574,"S",35.5931,-88.9167
"5371","USW00003812","4195S",4195,"S",35.4319,-82.5375
"5372","USW00003813","2323S",2323,"S",32.6847,-83.6528
"5373","USW00003816","4131S",4131,"S",37.0683,-88.7719
"5374","USW00003818","1649R",1649,"R",30.8356,-85.1839
"5375","USW00003820","2470C",2470,"C",33.3644,-81.9633
"5376","USW00003822","1811C",1811,"C",32.13,-81.21
"5377","USW00003841","3798S",3798,"S",36.0028,-84.2486
"5378","USW00003847","4264S",4264,"S",35.9508,-85.0814
"5379","USW00003849","4205S",4205,"S",37.0872,-84.0769
"5380","USW00003853","1048R",1048,"R",30.4,-81.4167
"5381","USW00003855","1603S",1603,"S",30.35,-87.3167
"5382","USW00003856","3002C",3002,"C",34.6439,-86.7861
"5383","USW00003859","4588S",4588,"S",37.2958,-81.2078
"5384","USW00003860","4513S",4513,"S",38.365,-82.555
"5385","USW00003866","2462S",2462,"S",32.55,-88.5667
"5386","USW00003868","5369R",5369,"R",39.4519,-87.3089
"5387","USW00003870","3048S",3048,"S",34.8831,-82.2203
"5388","USW00003872","5340S",5340,"S",37.7836,-81.1231
"5389","USW00003881","2943S",2943,"S",32.8661,-87.2383
"5390","USW00003882","1285R",1285,"R",30.2119,-85.6828
"5391","USW00003887","5522R",5522,"R",39.8344,-88.8656
"5392","USW00003888","2880R",2880,"R",33.7792,-84.5214
"5393","USW00003889","4235S",4235,"S",37.5908,-83.3131
"5394","USW00003893","5265R",5265,"R",39.1333,-86.6167
"5395","USW00003901","2259R",2259,"R",32.3847,-94.7117
"5396","USW00003904","1607S",1607,"S",30.5892,-96.3647
"5397","USW00003919","4870S",4870,"S",38.8,-97.65
"5398","USW00003927","2286S",2286,"S",32.8978,-97.0189
"5399","USW00003928","4592C",4592,"C",37.6544,-97.4425
"5400","USW00003932","3639R",3639,"R",35.21,-99.12
"5401","USW00003935","4391S",4391,"S",37.2253,-89.5706
"5402","USW00003936","5317R",5317,"R",39.1353,-96.6778
"5403","USW00003937","1491S",1491,"S",30.125,-93.2158
"5404","USW00003940","2392C",2392,"C",32.3206,-90.0778
"5405","USW00003945","5024S",5024,"S",38.8169,-92.2183
"5406","USW00003947","5133C",5133,"C",39.2972,-94.7306
"5407","USW00003950","3151R",3151,"R",34.5583,-98.4172
"5408","USW00003951","2168S",2168,"S",32.35,-94.65
"5409","USW00003952","3006S",3006,"S",34.8364,-92.2619
"5410","USW00003953","3654R",3654,"R",35.8311,-90.6464
"5411","USW00003954","3635R",3635,"R",35.5342,-97.6469
"5412","USW00003957","4456R",4456,"R",37.2839,-98.5528
"5413","USW00003959","4069S",4069,"S",36.7683,-96.0261
"5414","USW00003960","4727R",4727,"R",38.5714,-90.1572
"5415","USW00003962","2934R",2934,"R",34.29,-93.06
"5416","USW00003963","4649R",4649,"R",38.5911,-92.1558
"5417","USW00003965","3783R",3783,"R",36.1625,-97.0894
"5418","USW00003966","4776R",4776,"R",38.6572,-90.6558
"5419","USW00003967","4935R",4935,"R",38.85,-94.7392
"5420","USW00003969","2717S",2717,"S",32.2314,-98.2319
"5421","USW00003971","2247R",2247,"R",32.6808,-96.8681
"5422","USW00003974","4625R",4625,"R",37.7461,-97.2211
"5423","USW00003975","4075R",4075,"R",36.7725,-90.3247
"5424","USW00003981","3051R",3051,"R",34.3622,-98.9761
"5425","USW00003991","2707R",2707,"R",33.2061,-97.1989
"5426","USW00003994","4570R",4570,"R",38.7042,-93.1833
"5427","USW00003996","2349R",2349,"R",32.35,-91.0278
"5428","USW00003997","5093R",5093,"R",39.0083,-95.2117
"5429","USW00003998","4363R",4363,"R",37.3278,-95.5042
"5430","USW00003999","2021R",2021,"R",30.7406,-98.2353
"5431","USW00004109","5520R",5520,"R",46.1442,-115.5964
"5432","USW00004110","6634R",6634,"R",42.7267,-114.4564
"5433","USW00004111","8572R",8572,"R",41.2731,-111.0306
"5434","USW00004112","10796R",10796,"R",44.1708,-114.9272
"5435","USW00004113","5226R",5226,"R",45.8258,-119.2611
"5436","USW00004114","8161R",8161,"R",44.5228,-114.215
"5437","USW00004201","4932R",4932,"R",45.7728,-122.8611
"5438","USW00004725","7193S",7193,"S",42.1997,-75.985
"5439","USW00004726","6689R",6689,"R",40.3161,-78.8339
"5440","USW00004751","7773R",7773,"R",41.8031,-78.6403
"5441","USW00004780","6453R",6453,"R",42.5519,-71.7558
"5442","USW00004781","5426S",5426,"S",40.7939,-73.1017
"5443","USW00004787","6887R",6887,"R",41.1783,-78.8989
"5444","USW00004789","6358R",6358,"R",41.5092,-74.265
"5445","USW00004803","9020R",9020,"R",45.6308,-89.4653
"5446","USW00004804","5569R",5569,"R",40.0781,-83.0781
"5447","USW00004808","6776R",6776,"R",41.77,-88.4814
"5448","USW00004826","7983R",7983,"R",44.3592,-89.8369
"5449","USW00004836","9784R",9784,"R",47.2856,-68.3133
"5450","USW00004838","6410R",6410,"R",42.1208,-87.9047
"5451","USW00004839","6158R",6158,"R",42.7461,-86.0967
"5452","USW00004840","7246R",7246,"R",43.77,-88.4864
"5453","USW00004841","7641R",7641,"R",43.7694,-87.8506
"5454","USW00004842","6063R",6063,"R",40.8731,-81.8867
"5455","USW00004843","6557R",6557,"R",41.6264,-80.215
"5456","USW00004845","6993R",6993,"R",42.595,-87.9381
"5457","USW00004846","6320R",6320,"R",41.4525,-87.0058
"5458","USW00004847","6479R",6479,"R",41.8678,-84.0794
"5459","USW00004848","6067R",6067,"R",41.5631,-83.4764
"5460","USW00004849","6093R",6093,"R",41.3461,-82.1794
"5461","USW00004850","5854R",5854,"R",40.7083,-84.0267
"5462","USW00004851","6237R",6237,"R",41.3375,-84.4289
"5463","USW00004852","5644R",5644,"R",40.4719,-81.4236
"5464","USW00004853","5438R",5438,"R",41.5175,-81.6836
"5465","USW00004854","8461R",8461,"R",45.0133,-84.7014
"5466","USW00004855","6094R",6094,"R",40.6161,-83.0636
"5467","USW00004857","6281R",6281,"R",41.7781,-80.6958
"5468","USW00004858","5775R",5775,"R",40.0228,-82.4625
"5469","USW00012812","396R",396,"R",26.9172,-81.9914
"5470","USW00012815","571S",571,"S",28.4339,-81.325
"5471","USW00012816","1218S",1218,"S",29.6919,-82.2756
"5472","USW00012818","951R",951,"R",28.4736,-82.4544
"5473","USW00012819","702R",702,"R",28.8208,-81.8097
"5474","USW00012832","1390S",1390,"S",29.7333,-85.0333
"5475","USW00012833","1306R",1306,"R",29.6333,-83.1053
"5476","USW00012834","809C",809,"C",29.1828,-81.0483
"5477","USW00012835","286R",286,"R",26.585,-81.8614
"5478","USW00012836","73R",73,"R",24.555,-81.7522
"5479","USW00012838","577S",577,"S",28.1011,-80.6439
"5480","USW00012839","128S",128,"S",25.7906,-80.3164
"5481","USW00012841","530R",530,"R",28.5453,-81.3331
"5482","USW00012842","539S",539,"S",27.9619,-82.5403
"5483","USW00012843","455R",455,"R",27.6531,-80.2428
"5484","USW00012844","234S",234,"S",26.6847,-80.0994
"5485","USW00012849","113R",113,"R",26.0719,-80.1536
"5486","USW00012850","67S",67,"S",24.5833,-81.6833
"5487","USW00012854","600R",600,"R",28.7797,-81.2436
"5488","USW00012859","105R",105,"R",25.7167,-80.2833
"5489","USW00012871","476R",476,"R",27.4014,-82.5586
"5490","USW00012873","464R",464,"R",27.9106,-82.6875
"5491","USW00012876","510R",510,"R",28.0622,-81.7542
"5492","USW00012882","140R",140,"R",25.9069,-80.2803
"5493","USW00012883","444R",444,"R",28.0206,-81.9219
"5494","USW00012884","1136R",1136,"R",29.3331,-89.4075
"5495","USW00012885","171R",171,"R",26.1969,-80.1708
"5496","USW00012888","203R",203,"R",25.6475,-80.4331
"5497","USW00012894","329R",329,"R",26.5361,-81.755
"5498","USW00012895","440R",440,"R",27.4981,-80.3767
"5499","USW00012896","82R",82,"R",24.7258,-81.0517
"5500","USW00012904","624R",624,"R",26.2281,-97.6542
"5501","USW00012912","1248S",1248,"S",28.8614,-96.9303
"5502","USW00012916","1281S",1281,"S",29.9933,-90.2511
"5503","USW00012917","1402R",1402,"R",29.9506,-94.0206
"5504","USW00012918","1220S",1220,"S",29.6381,-95.2819
"5505","USW00012919","554S",554,"S",25.9156,-97.4186
"5506","USW00012921","1494S",1494,"S",29.5442,-98.4839
"5507","USW00012923","1010R",1010,"R",29.2733,-94.8592
"5508","USW00012924","899S",899,"S",27.7839,-97.5108
"5509","USW00012925","929R",929,"R",28.3667,-97.6667
"5510","USW00012926","795S",795,"S",27.6833,-97.2833
"5511","USW00012928","883S",883,"S",27.5,-97.8167
"5512","USW00012930","1164R",1164,"R",29.9167,-90.1303
"5513","USW00012932","901R",901,"R",27.7411,-98.0247
"5514","USW00012935","1196S",1196,"S",28.7247,-96.2536
"5515","USW00012944","1246R",1246,"R",29.3,-94.8
"5516","USW00012947","1094R",1094,"R",28.4567,-99.2183
"5517","USW00012957","548R",548,"R",26.1658,-97.3458
"5518","USW00012958","1422S",1422,"S",29.8167,-90.0167
"5519","USW00012959","579R",579,"R",26.1839,-98.2539
"5520","USW00012960","1367S",1367,"S",29.98,-95.36
"5521","USW00012962","1587S",1587,"S",29.36,-99.1742
"5522","USW00012970","1410R",1410,"R",29.3389,-98.4719
"5523","USW00012971","1558R",1558,"R",29.7036,-98.0281
"5524","USW00012972","876R",876,"R",28.0836,-97.0464
"5525","USW00012975","1289R",1289,"R",29.5189,-95.2417
"5526","USW00012976","1314R",1314,"R",29.1097,-95.4619
"5527","USW00013701","4708R",4708,"R",39.4717,-76.1697
"5528","USW00013702","3538R",3538,"R",37.0833,-76.35
"5529","USW00013713","2923R",2923,"R",35.3444,-77.9647
"5530","USW00013714","2906R",2906,"R",35.1739,-79.0089
"5531","USW00013721","4140R",4140,"R",38.3,-76.4167
"5532","USW00013722","3246S",3246,"S",35.8922,-78.7819
"5533","USW00013723","3617C",3617,"C",36.0969,-79.9433
"5534","USW00013724","4457S",4457,"S",39.3792,-74.4242
"5535","USW00013728","3815R",3815,"R",36.5728,-79.3361
"5536","USW00013729","5851S",5851,"S",38.8853,-79.8528
"5537","USW00013733","4459S",4459,"S",37.3208,-79.2067
"5538","USW00013734","5249S",5249,"S",39.4019,-77.9844
"5539","USW00013735","5072C",5072,"C",39.3667,-75.0667
"5540","USW00013736","5183S",5183,"S",39.6428,-79.9164
"5541","USW00013737","3376S",3376,"S",36.9033,-76.1922
"5542","USW00013739","4612C",4612,"C",39.8683,-75.2311
"5543","USW00013740","3771C",3771,"C",37.505,-77.3203
"5544","USW00013741","4143S",4143,"S",37.3169,-79.9742
"5545","USW00013743","4030S",4030,"S",38.8483,-77.0342
"5546","USW00013744","2524C",2524,"C",34.1853,-79.7239
"5547","USW00013745","2134R",2134,"R",35.2167,-75.7167
"5548","USW00013748","2412C",2412,"C",34.2675,-77.8997
"5549","USW00013750","3139R",3139,"R",36.95,-76.2833
"5550","USW00013754","2563S",2563,"S",34.9,-76.8833
"5551","USW00013764","4407R",4407,"R",38.6892,-75.3592
"5552","USW00013766","2733R",2733,"R",35.9172,-75.7
"5553","USW00013769","3397S",3397,"S",36.8167,-76.0333
"5554","USW00013773","4199R",4199,"R",38.5,-77.3
"5555","USW00013776","2761R",2761,"R",34.6081,-79.0592
"5556","USW00013777","3444R",3444,"R",39.2833,-76.6167
"5557","USW00013779","4147R",4147,"R",39.95,-75.15
"5558","USW00013781","4819C",4819,"C",39.6728,-75.6008
"5559","USW00013782","1736S",1736,"S",32.78,-79.9319
"5560","USW00013786","3231R",3231,"R",36.2606,-76.175
"5561","USW00013802","4379S",4379,"S",38.52,-89.8467
"5562","USW00013809","4680R",4680,"R",38.7642,-87.6056
"5563","USW00013810","4269R",4269,"R",38.2281,-85.6636
"5564","USW00013833","1984R",1984,"R",31.2819,-89.2531
"5565","USW00013837","2172R",2172,"R",33.4669,-82.0386
"5566","USW00013838","1656R",1656,"R",30.6264,-88.0681
"5567","USW00013841","5473R",5473,"R",39.4203,-83.8217
"5568","USW00013861","1639R",1639,"R",31.25,-82.4
"5569","USW00013865","2552S",2552,"S",32.3347,-88.7442
"5570","USW00013866","4480S",4480,"S",38.3794,-81.59
"5571","USW00013867","4886S",4886,"S",39.2811,-81.5572
"5572","USW00013869","1837R",1837,"R",31.5356,-84.1944
"5573","USW00013870","1658R",1658,"R",31.5358,-82.5067
"5574","USW00013871","2782C",2782,"C",33.5872,-85.8556
"5575","USW00013872","4086C",4086,"C",35.5953,-82.5567
"5576","USW00013873","2771S",2771,"S",33.9481,-83.3275
"5577","USW00013874","2767R",2767,"R",33.63,-84.4417
"5578","USW00013876","2678S",2678,"S",33.5656,-86.745
"5579","USW00013877","4375C",4375,"C",36.4731,-82.4044
"5580","USW00013878","1489S",1489,"S",31.1522,-81.3908
"5581","USW00013880","1977S",1977,"S",32.8986,-80.0403
"5582","USW00013881","3390S",3390,"S",35.2236,-80.9553
"5583","USW00013882","3239S",3239,"S",35.0311,-85.2014
"5584","USW00013883","2551C",2551,"C",33.9486,-81.1186
"5585","USW00013884","1939R",1939,"R",30.7797,-86.5225
"5586","USW00013886","3287R",3287,"R",34.8461,-82.3461
"5587","USW00013889","1350S",1350,"S",30.4844,-81.7019
"5588","USW00013891","3636S",3636,"S",35.8181,-83.9858
"5589","USW00013893","2965C",2965,"C",35.0564,-89.9864
"5590","USW00013894","1694C",1694,"C",30.6794,-88.2397
"5591","USW00013895","2237S",2237,"S",32.2997,-86.4075
"5592","USW00013896","3105S",3105,"S",34.7442,-87.5997
"5593","USW00013897","3688C",3688,"C",36.1189,-86.6892
"5594","USW00013899","1537S",1537,"S",30.4781,-87.1869
"5595","USW00013904","1902R",1902,"R",30.1831,-97.68
"5596","USW00013911","2130R",2130,"R",32.7667,-97.45
"5597","USW00013920","5177R",5177,"R",38.9503,-95.6639
"5598","USW00013927","2219R",2219,"R",32.3367,-90.2214
"5599","USW00013932","4297R",4297,"R",37.1681,-97.0369
"5600","USW00013935","2063R",2063,"R",31.3928,-92.2956
"5601","USW00013942","2230S",2230,"S",32.5156,-92.0406
"5602","USW00013957","2225C",2225,"C",32.4506,-93.8411
"5603","USW00013958","1540S",1540,"S",30.3208,-97.7603
"5604","USW00013959","2142S",2142,"S",31.6189,-97.2283
"5605","USW00013960","2135S",2135,"S",32.8519,-96.8556
"5606","USW00013961","2373R",2373,"R",32.8192,-97.3614
"5607","USW00013962","2558S",2558,"S",32.4106,-99.6822
"5608","USW00013963","3053S",3053,"S",34.7272,-92.2389
"5609","USW00013964","3244C",3244,"C",35.3331,-94.3625
"5610","USW00013966","2969S",2969,"S",33.9786,-98.4928
"5611","USW00013967","3365S",3365,"S",35.3889,-97.6006
"5612","USW00013968","3574C",3574,"C",36.1994,-95.8872
"5613","USW00013969","4095R",4095,"R",36.7367,-97.1019
"5614","USW00013970","1555S",1555,"S",30.5372,-91.1469
"5615","USW00013971","4005R",4005,"R",36.2667,-93.1567
"5616","USW00013972","2268R",2268,"R",32.3542,-95.4025
"5617","USW00013973","2217R",2217,"R",30.5108,-99.7664
"5618","USW00013975","4393S",4393,"S",36.2967,-99.7689
"5619","USW00013976","1421S",1421,"S",30.205,-91.9875
"5620","USW00013977","2615R",2615,"R",33.4536,-94.0075
"5621","USW00013978","2688S",2688,"S",33.4964,-90.0867
"5622","USW00013980","4524S",4524,"S",37.155,-98.0283
"5623","USW00013981","4483S",4483,"S",37.6703,-95.4842
"5624","USW00013984","5408C",5408,"C",39.5514,-97.6508
"5625","USW00013985","4965S",4965,"S",37.7608,-99.9683
"5626","USW00013986","4858R",4858,"R",38.0653,-97.8606
"5627","USW00013987","4073C",4073,"C",37.1467,-94.5022
"5628","USW00013988","4686S",4686,"S",39.1208,-94.5969
"5629","USW00013989","4821R",4821,"R",38.3306,-96.1897
"5630","USW00013991","5323R",5323,"R",39.1342,-93.2225
"5631","USW00013993","5458R",5458,"R",39.7736,-94.9233
"5632","USW00013994","4535S",4535,"S",38.7525,-90.3736
"5633","USW00013995","4578S",4578,"S",37.2353,-93.4003
"5634","USW00013996","5020S",5020,"S",39.0725,-95.6261
"5635","USW00013997","4849R",4849,"R",38.1311,-91.7683
"5636","USW00014605","7422S",7422,"S",44.3206,-69.7972
"5637","USW00014606","7861R",7861,"R",44.7978,-68.8186
"5638","USW00014607","9354C",9354,"C",46.8706,-68.0172
"5639","USW00014609","9188S",9188,"S",46.1236,-67.7928
"5640","USW00014610","8406R",8406,"R",45.6478,-68.6925
"5641","USW00014611","7332R",7332,"R",43.9,-69.9333
"5642","USW00014702","6140R",6140,"R",42.47,-71.2894
"5643","USW00014707","5795R",5795,"R",41.3275,-72.0494
"5644","USW00014710","6394R",6394,"R",42.9333,-71.4383
"5645","USW00014711","5268R",5268,"R",40.1936,-76.7633
"5646","USW00014712","5390R",5390,"R",40.3667,-75.9667
"5647","USW00014717","7231R",7231,"R",43.2333,-75.4
"5648","USW00014719","6078R",6078,"R",40.8436,-72.6322
"5649","USW00014732","4665C",4665,"C",40.7794,-73.8803
"5650","USW00014733","6617S",6617,"S",42.9486,-78.7369
"5651","USW00014734","4870S",4870,"S",40.6825,-74.1694
"5652","USW00014735","6680S",6680,"S",42.7431,-73.8092
"5653","USW00014736","6218S",6218,"S",40.2964,-78.3203
"5654","USW00014737","5800S",5800,"S",40.6508,-75.4492
"5655","USW00014739","5681C",5681,"C",42.3606,-71.0106
"5656","USW00014740","5999C",5999,"C",41.9381,-72.6825
"5657","USW00014742","7435S",7435,"S",44.4683,-73.15
"5658","USW00014743","8048S",8048,"S",44.5772,-75.1097
"5659","USW00014745","7236C",7236,"C",43.1953,-71.5011
"5660","USW00014747","6394R",6394,"R",42.4933,-79.2722
"5661","USW00014748","7009R",7009,"R",42.1594,-76.8919
"5662","USW00014750","7678C",7678,"C",43.35,-73.6167
